Date,Buying_USD,Selling_USD,Buying_GBP,Selling_GBP,Buying_EUR,Selling_EUR,Buying_CHF,Selling_CHF,Buying_CAD,Selling_CAD,Buying_AUD,Selling_AUD,Buying_SGD,Selling_SGD,Buying_JPY,Selling_JPY,Buying_CNY,Selling_CNY
12/19/2016,147.5,151.24,183.54,189.85,153.33,159.24,142.88,148.62,110,114.39,106.75,111.6,101.72,105.49,1.2487,1.2963,,
12/20/2016,147.56,151.3,182.26,188.54,152.63,158.53,142.78,148.51,109.41,113.77,106.01,110.82,101.45,105.21,1.2523,1.3002,,
12/21/2016,147.88,151.65,182.13,188.43,152.8,158.73,142.86,148.63,109.88,114.27,106.38,111.23,101.87,105.66,1.2495,1.2975,,
12/22/2016,148.35,152.12,182.78,189.07,153.9,159.85,143.73,149.49,109.81,114.2,106.55,111.41,102.26,106.04,1.2557,1.3036,,
12/23/2016,148.6,152.37,181.79,188.05,154.19,160.16,143.99,149.75,109.46,113.84,106.22,111.05,102.16,105.94,1.2589,1.3069,,
12/27/2016,147.79,151.55,180.63,186.87,153.22,159.17,142.7,148.47,108.55,112.9,105.06,109.86,101.58,105.35,1.2527,1.3007,,
12/28/2016,147.92,151.69,181.05,187.3,153.88,159.84,143.07,148.8,108.35,112.69,105.52,110.37,101.68,105.45,1.2511,1.299,,
12/29/2016,147.89,151.66,180.27,186.52,153.33,159.28,143.05,148.78,108.51,112.86,105.38,110.2,101.59,105.35,1.2601,1.3082,,
12/30/2016,147.84,151.66,181.02,187.28,154.93,160.92,144.12,149.92,109.05,113.41,106.07,110.92,101.95,105.74,1.2651,1.3135,,
1/2/2017,147.93,151.68,181.99,188.26,154.63,160.6,144.02,149.86,109.45,113.81,105.67,110.52,101.73,105.5,1.2603,1.3083,21.07,22.11
1/3/2017,147.95,151.7,181.25,187.5,154,159.94,143.79,149.59,109.52,113.88,105.74,110.57,101.73,105.49,1.2542,1.3021,21.05,22.08
1/4/2017,147.98,151.73,180.31,186.53,152.91,158.81,142.98,148.71,109.34,113.69,105.97,110.82,101.65,105.41,1.2475,1.2951,21.04,22.08
1/5/2017,147.95,151.7,181.68,187.94,154.6,160.56,144.17,149.95,110.63,115.04,106.75,111.58,102.33,106.12,1.2629,1.311,21.12,22.16
1/6/2017,147.99,151.74,182.68,188.94,155.67,161.66,145.35,151.17,111.02,115.42,107.52,112.39,102.79,106.79,1.2713,1.3196,21.19,22.23
1/9/2016,148.03,151.78,180.84,187.08,155.01,160.98,144.61,150.37,111.18,115.6,107.38,112.25,102.38,106.15,1.2566,1.3045,21.13,22.17
1/10/2017,148.03,151.78,179.15,185.32,155.72,161.7,144.95,150.77,111.2,115.62,107.82,112.71,102.66,106.46,1.2706,1.3188,21.12,22.16
1/11/2017,147.99,151.74,179.48,185.68,155.19,161.16,144.58,150.35,111.01,115.42,107.98,112.87,102.53,106.31,1.2691,1.3173,21.14,22.18
1/13/2017,148.01,151.76,179.29,185.48,156.08,162.07,145.49,151.31,111.85,116.3,109.85,114.8,103.21,107.03,1.2809,1.3296,21.22,22.27
1/16/2017,148.09,151.84,177.44,183.57,156.31,162.31,145.62,151.44,112.04,116.49,109.83,114.78,103.16,106.97,1.2905,1.3395,21.24,22.29
1/17/2017,148.09,151.84,177.75,183.89,156.1,162.1,145.52,151.33,111.64,116.08,109.59,114.52,103.18,106.98,1.2916,1.3405,21.23,22.27
1/18/2017,148.09,151.84,182.27,188.53,157.39,163.42,146.68,152.55,112.6,117.06,110.68,115.66,103.93,107.75,1.3041,1.3534,21.36,22.41
1/19/2017,148.13,151.88,180.98,187.21,156.48,162.49,146.05,151.86,110.96,115.36,110.17,115.14,103.24,107.05,1.2847,1.3334,21.36,22.41
1/20/2017,148.28,152.03,182.53,188.8,157.35,163.38,146.57,152.47,110.81,115.22,111.34,116.34,103.66,107.47,1.2868,1.3356,21.25,22.3
1/23/2017,148.39,152.14,183.41,189.7,158.36,164.43,147.5,153.39,110.94,115.35,111.24,116.24,103.75,107.98,1.2992,1.3484,21.43,22.49
1/24/2017,148.46,152.21,185.27,191.6,158.72,164.77,147.89,153.79,111.57,115.99,111.78,116.78,104.33,108.16,1.3088,1.3584,21.42,22.48
1/25/2017,148.49,152.24,185.35,191.71,158.36,164.41,147.37,153.25,112.3,116.76,111.01,115.99,104.13,107.96,1.3015,1.3508,21.38,22.43
1/26/2017,148.49,152.24,186.94,193.33,158.75,164.8,147.74,153.65,112.99,117.46,111.41,116.43,104.57,108.41,1.304,1.3533,21.35,22.4
1/27/2017,148.43,152.16,186.2,192.54,157.57,163.59,147.43,153.31,112.61,117.06,110.82,115.77,103.69,107.5,1.2858,1.3344,21.33,22.39
1/30/2017,148.42,152.15,186.17,192.5,158.31,164.35,147.95,153.83,112.33,116.76,111.13,116.11,103.75,107.55,1.2909,1.3396,21.33,22.39
1/31/2017,148.51,152.24,185.03,191.34,157.83,163.85,148.22,154.12,112.62,117.07,111.27,116.26,104.13,107.95,1.3001,1.3491,21.34,22.4
2/1/2017,148.61,152.34,186.12,192.44,159.4,165.47,149.09,155,112.98,117.44,111.31,116.29,104.72,108.56,1.3083,1.3576,21.35,22.41
2/2/2017,148.55,152.28,187.56,193.63,159.13,165.23,148.77,154.73,113.36,117.74,112.39,117.25,104.75,108.57,1.3076,1.357,21.33,22.4
2/3/2017,148.54,152.27,185.25,191.56,158.89,164.93,148.66,154.59,113.29,117.76,112.6,117.62,104.73,108.58,1.313,1.3624,21.38,22.43
2/6/2017,148.4,152.33,184.88,191.19,159.21,165.28,148.77,154.69,113.41,117.88,112.88,117.91,105.13,108.97,1.3155,1.3651,21.41,22.46
2/7/2017,148.71,152.44,184.8,191.09,158.51,164.55,148.83,154.76,112.87,117.32,112.65,117.66,104.79,108.62,1.3236,1.3733,21.42,22.48
2/8/2017,148.76,152.49,185.21,191.51,157.95,163.97,148.2,154.07,112.17,116.59,112.48,117.49,104.52,108.35,1.3199,1.3697,21.37,22.42
2/9/2017,148.71,152.44,185.23,191.55,157.86,163.88,148.3,154.2,112.28,116.71,112.31,117.32,104.49,108.32,1.3192,1.3687,21.42,22.47
2/13/2017,148.71,152.44,184.98,191.29,156.92,162.91,147.09,152.93,112.83,117.27,113.04,118.08,104.01,107.81,1.299,1.348,21.36,22.21
2/14/2017,148.72,152.45,185.51,191.82,156.58,162.58,146.89,152.74,113.06,117.52,112.96,118.02,104.15,107.97,1.302,1.3509,21.37,22.42
2/15/2017,148.71,152.44,184.52,190.8,156.24,162.2,146.72,152.58,112.91,117.37,112.99,118.03,104.17,107.99,1.2941,1.3429,21.42,22.47
2/16/2017,148.72,152.45,184.63,190.92,156.9,162.91,147.17,153.03,113.12,117.58,113.71,118.78,104.37,108.19,1.2998,1.3489,21.44,22.49
2/17/2017,148.84,152.57,185.37,191.7,157.85,163.85,148.26,154.15,113.18,117.64,113.59,118.66,104.58,108.41,1.3057,1.3548,21.46,22.51
2/20/2017,149.15,152.88,184.42,190.7,157.22,163.21,147.65,153.49,113.18,117.63,113.29,118.38,104.69,108.51,1.3128,1.3621,21.48,22.53
2/21/2017,149.68,153.44,185.67,192,157.38,163.41,147.84,153.73,113.24,117.71,113.8,118.86,104.86,108.71,1.3121,1.3617,21.51,22.57
2/22/2017,149.8,153.56,186.51,192.86,157.02,163.02,147.56,153.44,113.47,117.94,114.17,119.24,105.14,108.99,1.3141,1.3616,21.54,22.6
2/23/2017,150.32,154.21,186.24,192.73,157.62,163.77,147.71,153.69,113.5,118.06,114.32,119.49,105.71,109.66,1.3213,1.372,21.61,22.69
2/27/2017,149.85,153.74,185.4,191.67,157.39,163.52,147.79,153.76,113.6,118.18,114.1,119.29,106.26,110.21,1.3304,1.3816,21.55,22.63
2/28/2017,149.6,153.48,185.27,191.52,157.34,163.47,147.31,153.27,112.69,117.26,113.88,119.05,106.01,109.96,1.3225,1.3737,21.54,22.61
3/1/2017,149.44,153.31,184.34,190.78,156.99,163.11,147.43,153.4,111.59,116.11,113.64,118.82,105.9,109.85,1.315,1.3659,21.51,22.58
3/2/2017,149.34,153.21,182.67,189.08,156.31,162.41,146.86,152.81,111.13,115.63,113.33,118.51,105.43,109.37,1.3036,1.3541,21.46,22.53
3/3/2017,149.29,153.16,182.42,188.81,155.99,162.09,146.42,152.38,110.77,115.27,111.72,116.82,105.14,109.06,1.3002,1.3506,21.33,22.4
3/6/2017,149.24,153.11,182.65,189.06,157.32,163.45,147.02,152.97,110.73,115.22,112.02,117.15,105.35,109.29,1.3048,1.3553,21.41,22.48
3/7/2017,149.28,153.15,182.04,188.42,156.97,163.11,146.57,152.51,110.72,115.2,112.31,117.43,105.27,109.2,1.3032,1.3536,21.39,22.46
3/8/2017,149.31,153.18,181.55,187.91,156.79,162.9,146.38,152.32,110.63,115.11,112.37,117.52,105.41,109.34,1.3054,1.356,21.39,22.46
3/9/2017,149.6,153.44,181.28,187.59,156.69,162.77,146.43,152.32,110.17,114.6,111.5,116.56,105.06,108.96,1.3009,1.3508,21.39,22.45
3/10/2017,149.65,153.49,181.2,187.49,157.46,163.56,146.85,152.75,110.17,114.56,111.5,116.55,104.94,108.82,1.2925,1.342,21.34,22.4
3/13/2017,149.68,153.52,181.42,187.72,158.98,165.11,147.28,153.17,110.51,114.92,111.99,117.08,105.51,109.42,1.297,1.3465,21.44,22.5
3/14/2017,149.84,153.69,182.19,188.5,158.66,164.78,147.76,153.68,110.74,115.16,112.2,117.28,105.46,109.38,1.2988,1.3486,21.43,22.49
3/15/2017,149.99,153.84,181.68,187.98,158.22,164.32,147.66,153.57,110.65,115.05,112.45,117.55,105.58,109.48,1.3002,1.3498,21.46,22.52
3/16/2017,150.19,154.04,183.58,189.92,160.1,166.25,149.22,155.2,112.23,116.68,114.38,119.54,106.5,110.44,1.3185,1.3687,21.54,22.6
3/17/2017,150.32,154.17,184.9,191.29,160.89,167.08,149.89,155.9,112.23,116.68,114.35,119.49,106.67,110.61,1.3185,1.3688,21.48,22.54
3/20/2017,150.05,153.9,185.21,191.59,160.42,166.59,149.66,155.65,111.93,116.37,114.75,119.92,106.77,110.71,1.3268,1.3774,21.5,22.56
3/21/2017,149.94,153.79,184.79,191.18,160.4,166.57,149.3,155.26,111.74,116.18,114.68,119.83,106.8,110.75,1.3253,1.3758,21.48,22.54
3/22/2017,149.93,153.78,186.35,192.76,160.87,167.06,149.83,155.61,111.39,115.83,113.77,118.89,106.53,110.47,1.3373,1.3882,21.53,22.59
3/23/2017,149.95,153.8,186.44,192.86,160.73,166.9,150.11,156.1,111.86,116.31,113.84,118.98,106.68,110.64,1.3392,1.3902,21.53,22.59
3/24/2017,149.95,153.8,186.54,192.99,160.42,166.62,149.69,155.72,111.57,116.03,113.26,118.38,106.55,110.5,1.3403,1.3918,21.45,22.52
3/27/2017,150.11,153.96,187.17,193.62,161.77,167.99,150.93,156.99,111.99,116.45,113.35,118.49,107.11,111.07,1.3535,1.4053,21.6,22.67
3/28/2017,150.11,153.96,187.87,194.34,162.06,168.29,151.33,157.4,111.48,115.93,113.45,118.58,107.22,111.19,1.3504,1.4021,21.58,22.64
3/29/2017,150.17,154.02,185.62,192.04,161.48,167.69,150.41,156.45,111.48,115.93,113.76,118.9,107.01,110.98,1.3435,1.3949,21.56,22.63
3/30/2017,150.09,153.94,186.02,192.44,160.36,166.54,149.49,155.51,111.86,116.33,114.02,119.17,107.06,111.03,1.3411,1.3925,21.54,22.6
3/31/2017,150.06,153.91,186.73,193.18,159.28,165.43,148.93,154.91,111.79,116.27,113.67,118.81,106.88,110.85,1.3328,1.3838,21.35,22.42
4/3/2017,150.06,153.86,187.4,193.79,159.23,165.32,148.88,154.8,111.95,116.38,113.27,118.36,107.04,110.97,1.3412,1.3922,21.55,22.61
4/4/2017,150.01,153.81,186.64,193.01,159.04,165.11,148.77,154.69,111.38,115.81,113.02,118.11,106.92,110.86,1.3491,1.4002,21.54,22.61
4/5/2017,149.93,153.72,185.87,192.23,159.11,165.19,148.66,154.58,111.22,115.63,112.44,117.5,106.8,110.73,1.3471,1.3983,21.53,22.59
4/6/2017,150.04,153.84,186.6,192.98,159.19,165.29,148.54,154.45,110.94,115.34,112.16,117.22,106.63,110.56,1.3518,1.4031,21.52,22.58
4/7/2017,150.03,153.83,186.23,192.6,158.73,164.82,148.38,154.28,111.19,115.6,111.84,116.88,106.5,110.43,1.3525,1.4037,21.44,22.5
4/11/2017,150.21,154.01,185.89,192.23,158.02,164.08,147.91,153.81,112.06,116.5,111.66,116.7,106.36,110.27,1.3502,1.4013,21.52,22.58
4/12/2017,150.4,154.2,187.08,193.47,158.51,164.59,148.33,154.24,112.11,116.55,111.65,116.68,106.79,110.73,1.3671,1.4189,21.57,22.63
4/17/2017,150.3,154.1,187.77,194.18,158.64,164.71,148.67,154.58,112.34,116.78,112.98,118.04,107.34,111.28,1.382,1.4343,21.6,22.66
4/18/2017,150.32,154.12,188.14,194.55,159.07,165.16,148.78,154.69,112.07,116.51,112.67,117.74,107.09,111.02,1.3723,1.4242,21.59,22.65
4/19/2017,150.37,154.17,192.16,198.69,160.22,166.35,149.81,155.76,111.54,115.96,112.2,117.25,107.23,111.17,1.3792,1.4312,21.61,22.68
4/20/2017,150.6,154.4,191.71,198.22,160.32,166.45,149.86,155.81,111.02,115.42,111.98,117.03,107.23,111.18,1.3752,1.4272,21.62,22.68
4/21/2017,150.51,154.31,191.93,198.44,160.3,166.42,149.69,155.63,110.96,115.35,112.26,117.31,107.22,111.14,1.3712,1.4229,21.59,22.65
4/24/2017,150.49,154.29,191.78,198.31,162.04,168.2,150.02,155.98,110.89,115.28,112.63,117.69,107.47,111.41,1.3612,1.4127,21.62,22.68
4/25/2017,150.49,154.29,191.6,198.13,162.37,168.55,150,155.96,110.3,114.68,112.69,117.75,107.53,111.49,1.3615,1.4129,21.62,22.68
4/26/2017,150.51,154.31,192.53,199.05,163.56,169.78,150.65,156.62,110.21,114.58,112.14,117.19,107.59,111.53,1.3466,1.3977,21.62,22.68
4/27/2017,150.44,154.24,192.7,199.25,163.14,169.35,150.46,156.44,109.81,114.17,111.46,116.47,107.36,111.29,1.3455,1.3966,21.58,22.64
4/28/2017,150.44,154.24,193.46,200.02,162.5,168.68,150.35,156.33,109.61,113.97,111.36,116.37,107.3,111.23,1.3472,1.3983,21.58,22.64
5/2/2017,150.45,154.25,193.37,199.92,163.11,169.32,150.09,156.04,109.45,113.79,112.42,117.48,107.43,111.38,1.3382,1.389,21.58,22.64
5/3/2017,150.47,154.27,194.06,200.63,163.5,169.71,150.82,156.81,109,113.32,112.18,117.23,107.6,111.53,1.3364,1.3871,21.59,22.65
5/4/2017,150.54,154.34,193.11,199.64,162.95,169.15,150.4,156.37,109.01,113.34,110.56,115.55,107.26,111.19,1.3281,1.3785,21.59,22.65
5/5/2017,150.42,154.22,193.52,200.1,164.08,170.3,151.47,157.47,108.64,112.95,110.21,115.19,106.92,110.85,1.3294,1.3798,21.47,22.53
5/8/2017,150.29,154.09,194.07,200.65,163.96,170.19,150.94,156.93,109.41,113.75,110.1,115.08,106.54,110.46,1.326,1.3765,21.53,22.59
5/9/2017,150.4,154.2,194,200.6,163.35,169.57,149.69,155.63,109.16,113.49,109.81,114.77,106.51,110.41,1.3216,1.3719,21.54,22.6
5/12/2017,150.43,154.23,193.15,199.73,162.51,168.7,148.33,154.24,109.21,113.54,110.03,115.01,106.37,110.28,1.3161,1.3662,21.49,22.55
5/15/2017,150.38,154.18,193.1,199.68,163.29,169.52,149.17,155.11,109.04,113.37,110.22,115.2,106.68,110.6,1.3203,1.3706,21.56,22.62
5/16/2017,150.5,154.3,193.54,200.13,164.31,170.56,150.19,156.16,109.76,114.11,110.66,115.64,107.22,111.15,1.3191,1.3694,21.6,22.66
5/17/2017,150.6,154.4,193.82,200.41,166.13,172.42,152.08,158.12,109.93,114.29,110.64,115.62,107.5,111.44,1.3308,1.3813,21.64,22.7
5/18/2017,150.63,154.43,194.55,201.16,167.02,173.34,152.84,158.9,109.99,114.35,111.08,116.07,107.79,111.74,1.3497,1.4008,21.63,22.69
5/19/2017,150.62,154.42,194.25,200.86,166.25,172.55,152.69,158.74,110.02,114.38,110.68,115.66,107.69,111.63,1.3482,1.3993,21.55,22.61
5/22/2017,150.74,154.54,195.11,201.74,167.61,173.95,153.69,159.77,110.7,115.09,111.14,116.15,108.21,112.18,1.3451,1.3959,21.64,22.7
5/23/2017,150.77,154.57,195.09,201.65,168.58,174.95,154.06,160.16,111.1,115.5,111.87,116.9,108.3,112.28,1.3506,1.4017,21.65,22.71
5/24/2017,150.68,154.48,194.71,201.31,167.54,173.88,153.45,159.54,110.77,115.16,111.42,116.44,107.94,111.89,1.3413,1.3921,21.62,22.68
5/25/2017,150.75,154.55,194.92,201.53,168.24,174.61,153.97,160.07,111.76,116.18,112.08,117.11,108.48,112.45,1.3437,1.3947,21.65,22.71
5/26/2017,150.77,154.57,193.5,200.1,167.74,174.1,153.81,159.89,111.06,115.45,111.07,116.07,108.34,112.3,1.3433,1.3943,21.74,22.8
5/29/2017,150.76,154.56,192.5,199.07,167.32,173.65,153.57,159.65,111.29,115.7,111.21,116.21,108.5,112.48,1.3472,1.3981,21.75,22.82
5/30/2017,150.79,154.59,192.41,198.98,166.74,173.06,153.06,159.12,111.22,115.61,110.97,115.97,108.26,112.23,1.3538,1.4051,21.75,22.83
5/31/2017,150.81,154.61,192.6,199.15,167.49,173.82,153.55,159.63,111.35,115.74,111.4,116.39,108.38,112.14,1.3518,1.403,21.77,22.84
6/1/2017,150.8,154.6,193.48,200.05,168.55,174.92,154.77,160.89,111.03,115.42,110.66,115.64,108.48,112.46,1.3528,1.4039,21.94,23.02
6/2/2017,150.78,154.58,193.46,200.03,168.21,174.56,154.36,160.47,110.99,115.39,110.41,115.39,108.36,112.34,1.346,1.397,21.83,22.91
6/5/2017,150.79,154.59,193.28,199.84,168.91,175.29,155.45,161.59,111.04,115.43,111.24,116.24,108.65,112.63,1.3575,1.4088,21.52,22.99
6/6/2017,150.79,154.59,194.09,200.68,168.94,175.33,155.53,161.68,111.25,115.67,111.59,116.6,108.83,112.81,1.366,1.4176,21.94,23.01
6/7/2017,150.79,154.59,193.81,200.4,168.88,175.26,155.6,161.75,111.44,115.85,112.55,117.59,108.78,112.77,1.3704,1.4221,21.95,23.03
6/9/2017,150.78,154.58,191.75,198.29,167.75,174.09,154.61,160.74,110.98,115.36,112.57,117.62,108.62,112.6,1.3612,1.4127,21.84,22.92
6/12/2017,150.78,154.58,191.51,198.06,167.92,174.27,154.62,160.73,111.54,115.94,112.5,117.54,108.47,112.45,1.3608,1.4123,21.94,23.02
6/13/2017,150.78,154.58,190.1,196.58,167.77,174.12,154.54,160.05,112.84,117.28,112.93,117.99,108.54,112.52,1.364,1.4155,21.94,23.02
6/14/2017,150.8,154.6,191.53,198.06,168.09,174.44,154.72,160.83,113.34,117.82,112.58,117.63,108.69,112.66,1.3643,1.4158,21.94,23.02
6/15/2017,150.84,154.64,191.58,198.11,168.23,174.59,154.34,160.45,113.24,117.72,113.74,118.82,109.09,113.1,1.3701,1.4218,21.96,23.04
6/16/2017,150.87,154.67,192.06,198.61,167.2,173.52,153.77,159.84,113.2,117.66,113.54,118.63,108.58,112.57,1.3511,1.4022,21.81,22.89
6/19/2017,151.02,154.82,192.07,198.61,168.08,174.43,154.11,160.21,113.55,118.02,114.09,119.18,108.83,112.81,1.3539,1.4052,21.94,23.01
6/20/2017,151.05,154.85,191.63,198.15,167.48,173.81,153.89,159.99,113.57,118.05,113.57,118.64,108.48,112.45,1.3462,1.3971,21.88,22.96
6/21/2017,151.21,155.01,190.21,196.68,167.35,173.67,154.18,160.26,113.21,117.67,113.47,118.55,108.39,112.35,1.3518,1.4028,21.89,22.96
6/22/2017,151.22,155.02,190.79,197.29,167.83,174.17,154.5,160.59,112.82,117.28,113.08,118.14,108.44,112.41,1.3552,1.4065,21.9,22.97
6/23/2017,151.17,154.97,191.12,197.63,167.61,173.95,154.64,160.75,113.72,118.2,113.02,118.09,108.28,112.24,1.3513,1.4023,21.77,22.85
6/27/2017,151.16,154.96,191.52,198.05,168.05,174.39,154.47,160.58,113.37,117.84,113.58,118.65,108.47,112.44,1.3441,1.3949,21.85,22.92
6/28/2017,151.22,155.02,193.08,199.63,170.55,177.01,156.47,162.73,114.32,118.84,114,119.11,108.65,112.62,1.3423,1.393,21.99,23.06
6/29/2017,151.33,155.13,195.4,202.03,171.52,178.01,156.96,163.23,115.48,120.04,114.83,119.96,109.14,113.13,1.342,1.3927,22.06,23.15
6/30/2017,151.4,155.2,196.41,203.06,172.13,178.63,157.25,163.52,115.91,120.49,115.54,120.7,109.4,113.4,1.3469,1.3979,22.02,23.11
7/3/2017,151.44,155.24,196.21,202.85,171.83,178.31,156.82,163.07,115.94,120.51,115.27,120.43,109.5,113.49,1.3415,1.3923,22.08,23.16
7/4/2017,151.48,155.28,195.31,201.92,171.16,177.62,156.19,162.42,115.83,120.4,115.03,120.17,109.14,113.13,1.331,1.3814,22.04,23.12
7/5/2017,151.58,155.38,195.45,202.07,171.2,177.67,156.16,162.4,116.45,121.04,114.42,119.52,109.32,113.32,1.336,1.3864,22.06,23.14
7/6/2017,151.58,155.38,195.19,201.82,170.79,177.26,156.01,162.24,116.11,120.68,114.05,119.14,109.23,113.24,1.3341,1.3846,22.04,23.12
7/7/2017,151.58,155.38,195.83,202.45,171.94,178.42,156.66,162.9,116.13,120.71,113.8,118.91,109.12,113.12,1.3265,1.3768,21.99,23.07
7/10/2017,151.59,155.39,194.75,201.35,171.85,178.32,156.22,162.46,116.99,121.61,114.27,119.38,109.22,113.21,1.3213,1.3714,22.04,23.12
7/11/2017,151.64,155.44,194.55,201.13,171.73,178.21,155.88,162.1,116.92,121.52,114.31,119.41,109.09,113.07,1.3223,1.3724,22.04,23.12
7/12/2017,151.63,155.43,194.08,200.65,172.95,179.46,156.37,162.61,116.78,121.38,115.04,120.16,109.39,113.38,1.3281,1.3783,22.08,23.16
7/13/2017,151.64,155.44,194.8,201.41,172.32,178.82,156.24,162.49,118.26,122.92,115.42,120.58,109.63,113.62,1.3333,1.3837,22.1,23.19
7/14/2017,151.64,155.44,195.48,202.13,171.87,178.35,155.75,161.98,118.46,123.12,116.25,121.42,109.71,113.71,1.33,1.3803,22.06,23.14
7/17/2017,151.66,155.46,197.92,204.63,172.78,179.29,156.23,162.45,119.1,123.79,117.46,122.67,110.22,114.23,1.3401,1.3907,22.17,23.25
7/18/2017,151.66,155.46,197.72,204.39,173.8,180.34,157.02,163.29,119.07,123.75,118.25,123.5,110.41,114.45,1.3451,1.3959,22.18,23.26
7/19/2017,151.71,155.51,196.94,203.6,174.05,180.59,157.73,164.02,119.32,124.02,119.19,124.47,110.55,114.59,1.3473,1.3982,22.22,23.31
7/20/2017,151.68,155.48,196.8,203.46,173.67,180.2,157.74,164.03,119.61,124.3,119.53,124.8,110.35,114.37,1.3485,1.3993,22.19,23.28
7/21/2017,151.66,155.46,195.85,202.49,175.31,181.9,158.35,164.68,119.75,124.46,118.96,124.22,110.49,114.52,1.3483,1.3992,22.14,23.23
7/24/2017,151.66,155.46,196.53,203.17,175.89,182.51,159.22,165.57,120.15,124.86,118.98,124.25,110.81,114.85,1.36,1.4112,22.18,23.26
7/25/2017,151.55,155.35,196.66,203.33,175.46,182.05,158.95,165.3,120.44,125.18,118.95,124.21,110.8,114.85,1.3569,1.4082,22.2,23.29
7/26/2017,151.56,155.36,196.69,203.35,175.48,182.07,158.07,164.37,120.45,125.17,118.82,124.07,110.76,114.81,1.3479,1.3989,22.19,23.28
7/27/2017,151.57,155.37,198.25,204.96,176.86,183.51,158.3,164.61,121.09,125.85,120.73,126.06,111.28,115.34,1.3597,1.411,22.24,23.33
7/28/2017,151.66,155.46,197.62,204.3,176.14,182.76,155.31,161.51,120.14,124.86,119.79,125.07,111.11,115.15,1.3584,1.4096,22.16,23.25
7/31/2017,151.67,155.47,198.46,205.16,177,183.63,155.63,161.85,120.88,125.64,119.99,125.29,111.31,115.37,1.3666,1.4182,22.29,23.39
8/1/2017,151.55,155.35,199.27,206,177.93,184.6,156.2,162.44,120.68,125.42,120.74,126.06,111.35,115.42,1.3664,1.418,22.3,23.39
8/2/2017,151.48,155.28,199.2,205.93,177.69,184.34,155.62,161.83,119.87,124.58,119.31,124.58,110.88,114.92,1.3637,1.4152,22.27,23.37
8/3/2017,151.47,155.27,199.41,206.13,178.24,184.91,155.01,161.21,119.58,124.29,119.01,124.26,110.82,114.87,1.3626,1.414,22.27,23.36
8/4/2017,151.34,155.14,198.07,204.77,178.67,185.36,155.3,161.51,119.76,124.46,119.29,124.58,110.96,115.03,1.3678,1.4194,22.2,23.29
8/8/2017,151.38,155.18,196.78,203.44,177.77,184.43,154.55,160.73,118.81,123.49,118.96,124.23,110.74,114.78,1.3616,1.413,22.32,23.41
8/9/2017,151.25,155.05,195.61,202.25,176.36,182.99,154.68,160.88,118.43,123.1,117.91,123.13,110.44,114.48,1.3702,1.4219,22.34,23.49
8/10/2017,151.24,155.04,195.87,202.52,176.63,183.25,155.66,161.89,118.31,122.97,118.34,123.58,110.5,114.54,1.3675,1.4192,22.45,23.55
8/11/2017,151.12,154.92,195.4,202.02,176.77,183.4,156.07,162.32,117.86,122.51,117.52,122.75,110.39,114.42,1.3792,1.4312,22.33,23.43
8/14/2017,151.03,154.83,195.85,202.48,177.6,184.26,155.73,161.96,118.38,123.05,118.36,123.6,110.63,114.67,1.3744,1.4261,22.44,23.54
8/15/2017,151.03,154.83,195.07,201.67,176.92,183.56,154.12,160.28,117.95,122.6,117.75,122.97,110.37,114.41,1.3642,1.4157,22.39,23.48
8/16/2017,151.13,154.93,193.76,200.35,176.36,182.98,154.27,160.44,117.72,122.36,117.33,122.53,110.08,114.1,1.359,1.4103,22.36,23.46
8/17/2017,151.16,154.96,194.31,200.92,177.07,183.72,155.66,161.88,119.11,123.81,118.86,124.14,110.46,114.5,1.3705,1.4222,22.41,23.51
8/18/2017,151.19,154.99,193.96,200.58,176.32,182.94,156.07,162.31,118.68,123.35,118.3,123.54,110.27,114.3,1.3749,1.4267,22.31,23.41
8/21/2017,151.26,155.06,194,200.59,176.79,183.42,155.64,161.87,119.44,124.15,118.88,124.16,110.57,114.61,1.3781,1.4301,22.43,23.53
8/22/2017,151.17,154.95,194.18,200.74,177.49,184.11,155.95,162.16,119.63,124.33,118.92,124.17,110.59,114.63,1.3772,1.4289,22.46,23.56
8/23/2017,151.07,154.87,192.9,199.45,176.58,183.21,154.88,161.07,119.33,124.03,118.19,123.42,110.44,114.49,1.3711,1.4228,22.44,23.53
8/24/2017,150.98,154.78,192.31,198.87,177.1,183.75,155.19,161.39,119.6,124.31,118.19,123.43,110.48,114.52,1.3763,1.4283,22.43,23.53
8/25/2017,151,154.8,192.59,199.13,177.02,183.67,155.38,161.59,119.93,124.65,118.09,123.35,110.44,114.49,1.3716,1.4234,22.36,23.46
8/28/2017,151.01,154.81,193.86,200.44,179,185.7,156.93,163.2,120.3,125.03,118.84,124.09,110.92,114.97,1.3771,1.429,22.48,23.58
8/29/2017,150.97,154.77,194.55,201.14,179.62,186.35,157.46,163.75,119.97,124.69,118.65,123.91,110.94,114.99,1.3811,1.4332,22.57,23.68
8/30/2017,150.86,154.66,194.24,200.82,179.62,186.33,156.86,163.14,119.85,124.57,119.39,124.68,110.92,114.97,1.3674,1.419,22.66,23.77
8/31/2017,150.84,154.64,194.03,200.61,178.1,184.77,155.41,161.64,118.55,123.23,118.04,123.28,110.71,114.75,1.3581,1.4094,22.61,23.72
